 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.11225500E-11      6.0248264      6.0243457      0.0004807         1
  0.17442689E-11     12.1751129     12.1742508      0.0008621         2
  0.11087546E-10     18.3893571     18.3886633      0.0006938         3
  0.25005369E-10     24.6095500     24.6086314      0.0009186         4
  0.34196334E-10     30.7051556     30.7037374      0.0014182         5
  0.38257053E-10     36.9342465     36.9316441      0.0026023         6
  0.38464187E-10     43.1150236     43.1111574      0.0038662         7
  0.38507621E-10     49.3217535     49.3196545      0.0020990         8
  0.39022228E-10     55.5147252     55.5110082      0.0037169         9
  0.39050394E-10     61.8283267     61.8239374      0.0043893        10
  0.43623053E-10     67.9529874     67.9487619      0.0042255        11
  0.44285358E-10     74.1107397     74.1060483      0.0046914        12
  0.44961285E-10     80.3494215     80.3431309      0.0062906        13
  0.56207451E-10     86.5287164     86.5209728      0.0077436        14
  0.56803085E-10     92.6077840     92.5979844      0.0097996        15
  0.59320193E-10     98.8749284     98.8652858      0.0096426        16
  0.61099910E-10    105.0014391    104.9900480      0.0113911        17
  0.69184695E-10    111.1901217    111.1745722      0.0155495        18
  0.79201721E-10    117.4280481    117.4134271      0.0146210        19
  0.84244736E-10    123.4514191    123.4382984      0.0131208        20
  0.87241827E-10    129.6787344    129.6633442      0.0153902        21
  0.87836064E-10    135.8831652    135.8705030      0.0126622        22
  0.96160034E-10    142.0148354    142.0008163      0.0140191        23
  0.98469784E-10    135.8831820    135.8705198      0.0126622        24
  0.10042941E-09    142.2530768    142.2410914      0.0119854        25
  0.10468341E-09    148.1616446    148.1475377      0.0141068        26
  0.10971314E-09    154.5054205    154.4892887      0.0161318        27
  0.11179865E-09    160.6954960    160.6763408      0.0191552        28
  0.11258896E-09    166.9727991    166.9495104      0.0232887        29
  0.11726432E-09    166.8514291    166.8335559      0.0178733        30
  0.11934857E-09    173.1707284    173.1560219      0.0147065        31
  0.12400706E-09    179.5284727    179.5136714      0.0148012        32
  0.13415000E-09    185.5060523    185.4887000      0.0173523        33
  0.13625251E-09    191.7610569    191.7416373      0.0194196        34
  0.13755952E-09    197.9640441    197.9420871      0.0219570        35
  0.13859531E-09    203.9875520    203.9620438      0.0255081        36
  0.14192538E-09    210.3772245    210.3532672      0.0239573        37
  0.14491429E-09    216.4088703    216.3767760      0.0320943        38
  0.14757225E-09    222.6528682    216.4850754      6.1677928        39
  0.14823279E-09    228.8248439    216.4914589     12.3333851        40
  0.33933644E-09    222.6528724    216.4850751      6.1677973        41
  0.33970440E-09    228.9692756    216.5660084     12.4032671        42
  0.34043542E-09    235.0376914    216.5121867     18.5255047        43
  0.34068823E-09    241.2122220    216.5051748     24.7070472        44
  0.21452554E-08    235.0376899    216.5121858     18.5255041        45
  0.21454196E-08    241.2122373    216.5051673     24.7070700        46
  0.27589680E-08    235.0376885    216.5121850     18.5255035        47
  0.27591042E-08    241.2122552    216.5051591     24.7070962        48
  0.27855135E-08    235.0376870    216.5121841     18.5255029        49
  0.27857777E-08    241.2122706    216.5051493     24.7071213        50
  0.28025912E-08    235.0376856    216.5121832     18.5255023        51
  0.28026639E-08    241.2122911    216.5051423     24.7071488        52
  0.28890389E-08    235.0376841    216.5121824     18.5255017        53
  0.28891527E-08    241.2123120    216.5051390     24.7071730        54
  0.43572363E-08    235.0376826    216.5121815     18.5255011        55
  0.43573499E-08    241.2123360    216.5051366     24.7071993        56
  0.44364162E-08    235.0376812    216.5121806     18.5255005        57
  0.44365478E-08    241.2123581    216.5051547     24.7072033        58
  0.48594859E-08    235.0376797    216.5121798     18.5254999        59
  0.48595211E-08    241.2032731    216.5086852     24.6945880        60
  0.48612600E-08    247.4453017    216.5346253     30.9106764        61
  0.48618086E-08    253.5377779    216.5694925     36.9682854        62
