 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.68972643E-11      6.0094597      6.0094597         1
  0.77558924E-11     12.1579383     12.1579383         2
  0.13810463E-10     18.3894854     18.3894854         3
  0.18375994E-10     24.5457748     24.5457748         4
  0.18492516E-10     30.7289242     30.7289242         5
  0.19429443E-10     36.8373074     36.8373074         6
  0.19466439E-10     43.1531856     43.1531856         7
  0.21656950E-10     49.2615453     49.2615453         8
  0.24305978E-10     55.5329112     55.5329112         9
  0.27558348E-10     61.6698976     61.6698976        10
  0.28572501E-10     67.9462710     67.9462710        11
  0.30167554E-10     74.0039081     74.0039081        12
  0.34015341E-10     80.2224077     80.2224077        13
  0.42314117E-10     86.4488944     86.4488944        14
  0.45329852E-10     80.2224109     80.2224109        15
  0.52262192E-10     86.3350756     86.3350756        16
  0.55753356E-10     92.7012505     92.7012505        17
  0.61849225E-10     98.9113462     98.9113462        18
  0.67259227E-10    117.1660632    117.1660632        19
  0.68892488E-10    123.5389934    123.5389934        20
  0.74775393E-10    129.7920009    129.7920009        21
  0.78083297E-10    129.5985214    129.5985214        22
  0.80378971E-10    136.0134031    136.0134031        23
  0.81482177E-10    142.2913167    142.2913167        24
  0.91900072E-10    148.2613476    148.2613476        25
  0.99232824E-10    148.2819476    148.2819476        26
  0.99589846E-10    154.4325732    154.4325732        27
  0.11082272E-09    160.7967968    160.7967968        28
  0.11484955E-09    160.6225538    160.6225538        29
  0.12637021E-09    160.7967974    160.7967974        30
  0.13010099E-09    172.9420972    172.9420972        31
  0.13455062E-09    172.9247363    172.9247363        32
  0.13505470E-09    179.6677426    179.6677426        33
  0.14068326E-09    185.4787062    185.4787062        34
  0.14331255E-09    179.6677425    179.6677425        35
  0.14490225E-09    185.6995934    185.6995934        36
  0.14637104E-09    179.6676208    179.6676208        37
  0.14931271E-09    191.3954418    191.3954418        38
  0.15126790E-09    197.8892805    197.8892805        39
  0.15255573E-09    204.0458619    204.0458619        40
  0.15757623E-09    203.6889128    203.6889128        41
  0.16432664E-09    192.0770896    192.0770896        42
  0.16743300E-09    197.8961908    197.8961908        43
