 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.10071484E-10      6.0086556      6.0086556         1
  0.15197041E-10     12.2613547     12.2613547         2
  0.20411430E-10     18.3683724     18.3683724         3
  0.27351280E-10     24.5632400     24.5632400         4
  0.33395808E-10     30.8006048     30.8006048         5
  0.35620687E-10     37.0931826     37.0931826         6
  0.38349912E-10     43.2591690     43.2591690         7
  0.42700166E-10     37.0931279     37.0931279         8
  0.44156082E-10     43.1948331     43.1948331         9
  0.44717869E-10     49.3065652     49.3065652        10
  0.46660084E-10     55.6163986     55.6163986        11
  0.53766156E-10     61.7590574     61.7590574        12
  0.67269806E-10     67.9344911     67.9344911        13
  0.67276847E-10     74.0914890     74.0914890        14
  0.67652943E-10     80.3325227     80.3325227        15
  0.67822681E-10     86.4114295     86.4114295        16
  0.71754104E-10     92.6954093     92.6954093        17
  0.72407645E-10     99.1105822     99.1105822        18
  0.79314952E-10    117.3672700    117.3672700        19
  0.81076106E-10    129.6363525    129.6363525        20
  0.86527915E-10    117.3672702    117.3672702        21
  0.89620273E-10    123.5530695    123.5530695        22
  0.93898795E-10    129.8212474    129.8212474        23
  0.10857729E-09    136.0990548    136.0990548        24
  0.11206609E-09    142.2261887    142.2261887        25
  0.11460607E-09    148.3649051    148.3649051        26
  0.12256322E-09    142.2261886    142.2261886        27
  0.12410479E-09    148.3648521    148.3648521        28
  0.12797293E-09    154.3670805    154.3670805        29
  0.13053977E-09    154.5464548    154.5464548        30
  0.13328883E-09    160.7861618    160.7861618        31
  0.13970670E-09    167.0213474    167.0213474        32
  0.14340122E-09    179.0452486    179.0452486        33
  0.14638146E-09    185.4877602    185.4877602        34
  0.14987322E-09    191.7784527    191.7784527        35
  0.15142634E-09    197.8531838    197.8531838        36
  0.15235185E-09    204.0289632    204.0289632        37
  0.15538189E-09    210.2309847    210.2309847        38
  0.15604445E-09    216.5633706    216.5633706        39
  0.15924929E-09    210.2309879    210.2309879        40
  0.15939643E-09    216.4412795    216.4412795        41
  0.16076006E-09    222.6304891    222.6304891        42
  0.16225314E-09    228.8272401    228.8272401        43
  0.16696147E-09    222.6304888    222.6304888        44
  0.16705333E-09    228.6707111    228.6707111        45
  0.17307573E-09    235.0441938    235.0441938        46
  0.17508605E-09    241.1558063    241.1558063        47
  0.17752706E-09    235.0441936    235.0441936        48
  0.17777421E-09    247.2847350    247.2847350        49
  0.17930141E-09    253.7415276    253.7415276        50
  0.18005328E-09    259.7665728    259.7665728        51
  0.18090344E-09    265.9528548    265.9528548        52
  0.18377558E-09    272.1979963    272.1979963        53
  0.18531925E-09    278.4819034    278.4819034        54
  0.18753420E-09    284.6875201    284.6875201        55
  0.18826976E-09    290.8815820    290.8815820        56
  0.19055287E-09    297.1832913    297.1832913        57
  0.19117664E-09    309.4933632    309.4933632        58
  0.19756435E-09    315.4985956    315.4985956        59
  0.20739369E-09    321.9547471    321.9547471        60
  0.21012362E-09    328.0606479    328.0606479        61
  0.21793941E-09    321.9547445    321.9547445        62
  0.22147852E-09    328.0862709    328.0862709        63
  0.22195393E-09    321.9547916    321.9547916        64
  0.22966487E-09    328.1148946    328.1148946        65
  0.23215157E-09    334.1824110    334.1824110        66
  0.23774100E-09    334.2420798    334.2420798        67
  0.24640995E-09    334.1824150    334.1824150        68
  0.24878698E-09    340.4326017    340.4326017        69
  0.25715490E-09    346.6011322    346.6011322        70
  0.25761068E-09    352.6671964    352.6671964        71
  0.26511828E-09    358.9066670    358.9066670        72
  0.26614631E-09    365.1157004    365.1157004        73
