# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0666373 0.0628439 0.0631504 0.192632
32000 0.0725929 0.0740613 0.068806 0.21546
33000 0.063599 0.0670652 0.0762554 0.20692
34000 0.0641007 0.0580255 0.076536 0.198662
35000 0.0679742 0.0717943 0.0694251 0.209194
36000 0.070447 0.0629748 0.063261 0.196683
37000 0.0763137 0.0671784 0.0673557 0.210848
38000 0.0724558 0.0730363 0.0647054 0.210198
39000 0.0682197 0.0594528 0.06462 0.192293
40000 0.0665487 0.0641561 0.0632227 0.193927
41000 0.0647086 0.0722128 0.0729478 0.209869
42000 0.0719238 0.0663774 0.0809483 0.219249
43000 0.0737318 0.0612804 0.08374 0.218752
44000 0.0720838 0.0693376 0.080251 0.221672
45000 0.0721457 0.0664778 0.0772955 0.215919
46000 0.0698144 0.0692584 0.0666833 0.205756
47000 0.0752181 0.0727821 0.0631477 0.211148
48000 0.0750551 0.0790178 0.0617619 0.215835
49000 0.0805953 0.0786618 0.0775429 0.2368
50000 0.0848661 0.0731949 0.0741828 0.232244
51000 0.0785736 0.0718997 0.0755546 0.226028
52000 0.0830095 0.078464 0.0793139 0.240787
53000 0.0785588 0.069734 0.0788588 0.227152
54000 0.0830316 0.0740987 0.0792876 0.236418
55000 0.089471 0.0737594 0.0768245 0.240055
56000 0.0797388 0.0728024 0.0761322 0.228673
57000 0.0798976 0.0717646 0.0704771 0.222139
58000 0.0893431 0.0721395 0.0706627 0.232145
59000 0.0843236 0.0810644 0.0704002 0.235788
60000 0.0919223 0.0845931 0.0718654 0.248381
61000 0.0851226 0.071613 0.0721351 0.228871
62000 0.0836725 0.0809011 0.0744488 0.239022
63000 0.0880327 0.0796415 0.0802938 0.247968
64000 0.0842971 0.086842 0.0725125 0.243652
65000 0.0918472 0.0869056 0.0680763 0.246829
66000 0.0884469 0.0741977 0.0684826 0.231127
67000 0.0882194 0.0759521 0.0785584 0.24273
68000 0.090038 0.078138 0.0769377 0.245114
69000 0.0896989 0.0818058 0.0756078 0.247113
70000 0.0945157 0.0761713 0.0848968 0.255584
71000 0.0825583 0.0838953 0.0923362 0.25879
72000 0.0915645 0.0778151 0.0845884 0.253968
73000 0.091244 0.0792994 0.0718154 0.242359
74000 0.0924802 0.0822203 0.0684757 0.243176
75000 0.0933701 0.0785236 0.073706 0.2456
76000 0.0947754 0.0946645 0.0810806 0.27052
77000 0.0901914 0.0783622 0.0782286 0.246782
78000 0.0884601 0.0825141 0.0853544 0.256329
79000 0.0934605 0.0789588 0.0805194 0.252939
80000 0.0898929 0.0782386 0.0860199 0.254151
81000 0.0951908 0.0778096 0.0778847 0.250885
82000 0.0978079 0.0808059 0.0731119 0.251726
83000 0.0948496 0.0845989 0.0723275 0.251776
84000 0.0991769 0.0851646 0.074479 0.258821
85000 0.0908174 0.0800794 0.0757082 0.246605
86000 0.091504 0.0809746 0.0793652 0.251844
87000 0.103067 0.0834981 0.0797352 0.2663
88000 0.101768 0.0900214 0.0769205 0.26871
89000 0.0973665 0.0836328 0.0776127 0.258612
90000 0.0983304 0.0860333 0.0872305 0.271594
91000 0.101055 0.0855432 0.0782447 0.264843
92000 0.0981398 0.0897521 0.083431 0.271323
93000 0.0976206 0.0861789 0.0779488 0.261748
94000 0.0896376 0.0890493 0.0801657 0.258853
95000 0.101701 0.0908013 0.0852853 0.277788
96000 0.103838 0.093871 0.0832519 0.280961
97000 0.0973828 0.0894738 0.0831333 0.26999
98000 0.10477 0.0868943 0.0783477 0.270012
99000 0.102179 0.0974098 0.0764025 0.275992
