 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.78273340E-11      6.0088881      6.0088881         1
  0.97452725E-11     12.1581109     12.1581109         2
  0.99445434E-11     18.3903567     18.3903567         3
  0.12687830E-10     24.4425928     24.4425928         4
  0.19690687E-10     30.6270556     30.6270556         5
  0.24297268E-10     24.4425955     24.4425955         6
  0.25728871E-10     30.7037530     30.7037530         7
  0.28887097E-10     36.9513107     36.9513107         8
  0.30837320E-10     43.0924683     43.0924683         9
  0.35168674E-10     49.2105381     49.2105381        10
  0.39761386E-10     55.5719816     55.5719816        11
  0.43989385E-10     61.7174332     61.7174332        12
  0.44914975E-10     67.9978124     67.9978124        13
  0.46496012E-10     74.0710836     74.0710836        14
  0.49659224E-10     80.2155572     80.2155572        15
  0.53326110E-10     86.4341266     86.4341266        16
  0.56466331E-10     92.5991239     92.5991239        17
  0.59654195E-10     98.7550091     98.7550091        18
  0.63679225E-10     98.7498807     98.7498807        19
  0.69407496E-10    104.9968526    104.9968526        20
  0.72780609E-10    111.1490172    111.1490172        21
  0.77869186E-10    104.9968426    104.9968426        22
  0.79697923E-10    111.2307682    111.2307682        23
  0.11499938E-09    117.3968477    117.3968477        24
  0.11534640E-09    123.5669591    123.5669591        25
  0.12969130E-09    129.6816804    129.6816804        26
  0.13534034E-09    135.9164241    135.9164241        27
  0.14188491E-09    142.1312821    142.1312821        28
  0.14246047E-09    148.2434959    148.2434959        29
  0.15692478E-09    154.5451852    154.5451852        30
  0.16253424E-09    160.6570095    160.6570095        31
  0.17898719E-09    166.7396985    166.7396985        32
  0.18258064E-09    172.9998441    172.9998441        33
  0.19290273E-09    179.3330215    179.3330215        34
  0.19578111E-09    185.5730853    185.5730853        35
  0.20118272E-09    191.7412760    191.7412760        36
  0.20160592E-09    185.5730967    185.5730967        37
  0.20664143E-09    191.5835784    191.5835784        38
  0.21065494E-09    197.7573728    197.7573728        39
  0.21800145E-09    203.9022862    203.9022862        40
  0.21837422E-09    210.2230957    210.2230957        41
  0.22298148E-09    216.2696069    216.2696069        42
  0.22306025E-09    222.3667409    222.3667409        43
  0.22557299E-09    228.4675364    228.4675364        44
  0.23055228E-09    222.3667409    222.3667409        45
  0.24132450E-09    222.4265980    222.4265980        46
  0.24320927E-09    216.4507051    216.4507051        47
  0.24376688E-09    222.4314640    222.4314640        48
  0.24486028E-09    216.4507036    216.4507036        49
  0.25404668E-09    210.2354258    210.2354258        50
  0.25469551E-09    216.3135800    216.3135800        51
  0.25656528E-09    222.6041476    222.6041476        52
  0.26349949E-09    228.7623975    228.7623975        53
  0.26364357E-09    234.9371517    234.9371517        54
  0.26397494E-09    241.0096005    241.0096005        55
  0.26654429E-09    247.2980769    247.2980769        56
  0.27037277E-09    241.0096015    241.0096015        57
  0.28344305E-09    247.1618460    247.1618460        58
  0.28482935E-09    247.2922727    247.2922727        59
  0.28710700E-09    253.5462725    253.5462725        60
  0.28918155E-09    259.7608631    259.7608631        61
  0.29278449E-09    265.9877395    265.9877395        62
  0.29581650E-09    272.2740397    272.2740397        63
  0.29787076E-09    278.3290022    278.3290022        64
  0.30793910E-09    284.5283270    284.5283270        65
  0.31139722E-09    290.6345507    290.6345507        66
  0.31547762E-09    296.6917296    296.6917296        67
  0.32369850E-09    302.8235439    302.8235439        68
  0.32840902E-09    309.1546500    309.1546500        69
  0.33166661E-09    302.8234535    302.8234535        70
  0.33173585E-09    309.0174795    309.0174795        71
  0.33415604E-09    309.0496671    309.0496671        72
  0.34241585E-09    315.4035353    315.4035353        73
  0.34353005E-09    321.4823792    321.4823792        74
  0.34673675E-09    315.4035365    315.4035365        75
  0.34734169E-09    321.4168140    321.4168140        76
  0.35833214E-09    315.4035376    315.4035376        77
  0.36733260E-09    321.4940916    321.4940916        78
  0.37925014E-09    321.3117376    321.3117376        79
  0.38327834E-09    327.6540697    327.6540697        80
  0.39098253E-09    333.8034046    333.8034046        81
  0.39385679E-09    339.9626749    339.9626749        82
  0.39498341E-09    346.2501802    346.2501802        83
  0.39766082E-09    352.3893828    352.3893828        84
  0.41163017E-09    358.6197285    358.6197285        85
  0.41257279E-09    364.7012184    364.7012184        86
  0.41277190E-09    370.9006884    370.9006884        87
  0.41711543E-09    377.1211407    377.1211407        88
  0.41969819E-09    383.3150121    383.3150121        89
  0.42623061E-09    383.3897985    383.3897985        90
  0.42912309E-09    383.4197252    383.4197252        91
  0.43575464E-09    377.2762106    377.2762106        92
  0.43664540E-09    383.4377646    383.4377646        93
  0.43761802E-09    389.4607798    389.4607798        94
  0.43882718E-09    395.8126980    395.8126980        95
  0.43940934E-09    402.0682826    402.0682826        96
  0.45497410E-09    408.3182899    408.3182899        97
  0.45845121E-09    414.5635006    414.5635006        98
  0.46812597E-09    408.3182150    408.3182150        99
  0.47098267E-09    414.4677150    414.4677150       100
  0.47388033E-09    420.7260896    420.7260896       101
  0.47575466E-09    426.8414004    426.8414004       102
  0.47654874E-09    432.9885904    432.9885904       103
  0.47940871E-09    439.1061810    439.1061810       104
  0.48058092E-09    439.3324558    439.3324558       105
  0.48302588E-09    445.4418759    445.4418759       106
  0.49336451E-09    451.6150758    451.6150758       107
  0.49438355E-09    457.8478350    457.8478350       108
  0.49550276E-09    464.0521729    464.0521729       109
  0.49967493E-09    470.1838877    470.1838877       110
  0.50237815E-09    476.2845397    476.2845397       111
  0.50583023E-09    482.3913130    482.3913130       112
  0.50595764E-09    488.5990760    488.5990760       113
  0.51150503E-09    482.3912772    482.3912772       114
  0.51230651E-09    488.6284822    488.6284822       115
  0.51427990E-09    494.9226478    494.9226478       116
  0.51644924E-09    501.1200010    501.1200010       117
  0.52393888E-09    507.4072328    507.4072328       118
  0.52406821E-09    513.5159135    513.5159135       119
  0.52846618E-09    519.7276724    519.7276724       120
  0.53232830E-09    525.8061013    525.8061013       121
  0.53829373E-09    532.2565305    532.2565305       122
  0.54775194E-09    538.2908477    538.2908477       123
  0.54800897E-09    544.4910838    544.4910838       124
  0.55186506E-09    550.9318115    550.9318115       125
  0.55584147E-09    563.1350716    563.1350716       126
  0.56789718E-09    563.1082426    563.1082426       127
  0.57269029E-09    569.4594889    569.4594889       128
  0.57391710E-09    575.5655135    575.5655135       129
  0.57559150E-09    575.4706856    575.4706856       130
  0.57586869E-09    575.4853177    575.4853177       131
  0.57665853E-09    569.4956044    569.4956044       132
  0.58062870E-09    575.5621690    575.5621690       133
  0.58318923E-09    581.7895569    581.7895569       134
  0.58505307E-09    587.8751722    587.8751722       135
  0.58992763E-09    581.7896745    581.7896745       136
  0.59288212E-09    588.0762911    588.0762911       137
  0.59355743E-09    594.1550373    594.1550373       138
  0.59542508E-09    588.0763704    588.0763704       139
  0.59771878E-09    582.0209279    582.0209279       140
  0.60249115E-09    588.2162340    588.2162340       141
  0.60786973E-09    582.0209229    582.0209229       142
  0.60876666E-09    588.0834081    588.0834081       143
  0.60906785E-09    582.0208514    582.0208514       144
  0.61071836E-09    588.0834062    588.0834062       145
  0.61219416E-09    593.9816059    593.9816059       146
  0.61260350E-09    600.3157681    600.3157681       147
  0.61517585E-09    606.3739930    606.3739930       148
  0.62231882E-09    612.4957104    612.4957104       149
  0.62447981E-09    618.6923947    618.6923947       150
  0.62559190E-09    625.0454592    625.0454592       151
  0.63598414E-09    631.3854324    631.3854324       152
  0.63756105E-09    637.5517101    637.5517101       153
  0.64052398E-09    631.3854293    631.3854293       154
  0.64312096E-09    637.4618275    637.4618275       155
  0.64376795E-09    643.8980149    643.8980149       156
  0.64510990E-09    650.0969973    650.0969973       157
  0.64709458E-09    656.2218805    656.2218805       158
  0.65018296E-09    662.2850309    662.2850309       159
  0.65330764E-09    662.5012838    662.5012838       160
  0.65491387E-09    668.4364035    668.4364035       161
  0.65511930E-09    668.3212575    668.3212575       162
  0.65644969E-09    674.6572600    674.6572600       163
  0.65846319E-09    686.9698769    686.9698769       164
  0.66729293E-09    693.3820682    693.3820682       165
  0.66934324E-09    699.4297157    699.4297157       166
  0.67305174E-09    705.5349033    705.5349033       167
  0.67692244E-09    705.5606964    705.5606964       168
  0.67703712E-09    705.5930734    705.5930734       169
  0.67997563E-09    712.0745627    712.0745627       170
  0.68656293E-09    718.3395628    718.3395628       171
  0.69543674E-09    712.0714542    712.0714542       172
  0.69871115E-09    718.0917188    718.0917188       173
  0.70052078E-09    724.2741275    724.2741275       174
  0.70167447E-09    730.5050871    730.5050871       175
  0.70324154E-09    724.2740891    724.2740891       176
  0.71395126E-09    730.5050875    730.5050875       177
  0.74119243E-09    736.5044290    736.5044290       178
  0.74464216E-09    730.5050879    730.5050879       179
  0.74502947E-09    742.7489016    742.7489016       180
  0.75937902E-09    749.3844492    749.3844492       181
  0.76250003E-09    761.3147901    761.3147901       182
  0.76626930E-09    767.5498682    767.5498682       183
  0.76833967E-09    774.0823973    774.0823973       184
  0.77031132E-09    780.4074723    780.4074723       185
  0.77080004E-09    774.0824112    774.0824112       186
  0.77436940E-09    773.6160809    773.6160809       187
  0.77514019E-09    779.8760667    779.8760667       188
  0.77530627E-09    786.1814559    786.1814559       189
  0.77685839E-09    792.7289864    792.7289864       190
  0.77727821E-09    817.1876886    817.1876886       191
  0.78630178E-09    823.1450177    823.1450177       192
  0.78770871E-09    823.3750336    823.3750336       193
  0.79070887E-09    835.6326015    835.6326015       194
  0.79330480E-09    842.1096231    842.1096231       195
  0.79416944E-09    848.2378644    848.2378644       196
  0.79688819E-09    854.5550393    854.5550393       197
  0.80190295E-09    854.3779531    854.3779531       198
  0.81085481E-09    854.3382443    854.3382443       199
  0.81132765E-09    860.5831789    860.5831789       200
  0.82130056E-09    866.9297751    866.9297751       201
  0.82480746E-09    873.0445690    873.0445690       202
  0.83727865E-09    879.1849054    879.1849054       203
  0.84111432E-09    885.3541624    885.3541624       204
  0.84366335E-09    891.6180349    891.6180349       205
  0.84526188E-09    897.9623348    897.9623348       206
  0.84672033E-09    904.1886487    904.1886487       207
  0.84701530E-09    910.2137178    910.2137178       208
  0.84885187E-09    916.4365338    916.4365338       209
  0.85465234E-09    922.6794187    922.6794187       210
  0.85626699E-09    928.9690637    928.9690637       211
  0.86039168E-09    953.5486270    953.5486270       212
  0.86403104E-09    959.9534329    959.9534329       213
  0.86690729E-09    953.5485562    953.5485562       214
  0.86851288E-09    953.9323917    953.9323917       215
  0.86853657E-09    960.0702814    960.0702814       216
  0.87261162E-09    959.5394297    959.5394297       217
  0.88313921E-09    959.6930520    959.6930520       218
  0.88331861E-09    965.8061517    965.8061517       219
  0.89375465E-09    971.9973494    971.9973494       220
  0.89449301E-09    978.1123378    978.1123378       221
  0.89539397E-09    984.6368127    984.6368127       222
  0.89772579E-09    990.6542503    990.6542503       223
  0.89832980E-09    996.7875868    996.7875868       224
  0.90100330E-09    990.6542286    990.6542286       225
  0.90223015E-09    996.7898251    996.7898251       226
  0.91017974E-09   1003.0153674   1003.0153674       227
  0.91372424E-09   1009.2446810   1009.2446810       228
  0.91388963E-09   1015.5418833   1015.5418833       229
  0.91644575E-09   1021.4445402   1021.4445402       230
  0.92391628E-09   1027.7918141   1027.7918141       231
  0.92617519E-09   1034.1140197   1034.1140197       232
  0.92769109E-09   1027.7918157   1027.7918157       233
  0.93440035E-09   1034.0301377   1034.0301377       234
  0.93768752E-09   1040.1440870   1040.1440870       235
  0.94234167E-09   1046.4314133   1046.4314133       236
  0.94403643E-09   1052.5998379   1052.5998379       237
  0.94667049E-09   1058.7602716   1058.7602716       238
  0.94909926E-09   1064.7150538   1064.7150538       239
  0.95023301E-09   1071.0472420   1071.0472420       240
  0.95285122E-09   1077.3054960   1077.3054960       241
  0.95331132E-09   1083.6030751   1083.6030751       242
  0.95486586E-09   1089.6585354   1089.6585354       243
  0.95567495E-09   1095.8832455   1095.8832455       244
  0.96199947E-09   1102.0254374   1102.0254374       245
  0.96386183E-09   1108.1880207   1108.1880207       246
  0.96549357E-09   1114.3288833   1114.3288833       247
  0.96637036E-09   1120.5860438   1120.5860438       248
  0.96695969E-09   1126.8900766   1126.8900766       249
  0.97399024E-09   1132.9544025   1132.9544025       250
  0.97690102E-09   1132.9152266   1132.9152266       251
  0.97720846E-09   1133.0325058   1133.0325058       252
  0.98726748E-09   1139.2137472   1139.2137472       253
  0.99415214E-09   1145.4496778   1145.4496778       254
  0.99959852E-09   1151.7643041   1151.7643041       255
  0.10185355E-08   1157.8221899   1157.8221899       256
  0.10222190E-08   1164.0973896   1164.0973896       257
  0.10243471E-08   1170.3163470   1170.3163470       258
  0.10267757E-08   1164.0973945   1164.0973945       259
  0.10381269E-08   1170.2665013   1170.2665013       260
  0.10406013E-08   1170.2175600   1170.2175600       261
  0.10432680E-08   1176.5241375   1176.5241375       262
  0.10439433E-08   1189.0111676   1189.0111676       263
  0.10562715E-08   1195.2866261   1195.2866261       264
